Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
5,Antioquia,05313, Granada,Antioquia,Jorge Mario Alzate Maldonado,Omar De Jesús Gómez Aristizabal ,9873,21691,18489,136,423,116,56,21214,1574,49,114,30,0,0,748,1,7659,5927,1298,1,3622,10848,0,0,0,0,0,6,0,6620,878,0,18,73,7463,1,0,0,6,4,0,0,1795,4565,349,14237,5946,15,19,4380,7,78,2875,16047,129,37,8,60,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,5966,8,16047,0
5,Antioquia,05315, Guadalupe,Antioquia,Jorge Mario Alzate Maldonado,Oscar Antonio Quiroz García,6313,663,514,8,27,2,0,370,156,12,0,0,2,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,39,0,1,0,110,1,0,0,0,0,0,0,27,96,7,293,142,4,5,109,2,0,494,2853,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,2853,0
5,Antioquia,05318, Guarne,Antioquia,Jorge Mario Alzate Maldonado,Sneyder Willington Quiceno Marín,49533,3796,3293,29,1164,18,25,3350,625,1,27,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,515,184,0,1,10,694,1,0,0,0,0,0,0,464,1585,73,1702,931,7,9,760,8,1,911,5434,42,3,5,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,5434,0
5,Antioquia,05321, Guatape,Antioquia,Jorge Mario Alzate Maldonado,Hernán Darío Urrea Castaño,5167,2722,1909,9,105,7,14,2824,312,3,6,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,118,0,2,1,789,0,0,0,0,0,0,0,259,833,61,1000,434,0,0,100,2,83,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0
5,Antioquia,05347, Heliconia,Antioquia,Jorge Mario Alzate Maldonado,Argeni De Jesús Taborda Ortiz,5757,1305,1093,7,7,0,13,1116,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208,54,0,0,0,264,0,0,0,0,0,0,0,56,198,11,882,403,5,7,232,2,72,124,976,42,8,8,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,976,0
5,Antioquia,05353, Hispania,Antioquia,Jorge Mario Alzate Maldonado,Jorge Alberto Vanegas Díaz,4879,456,352,0,10,0,7,357,108,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,28,0,1,0,116,0,0,0,0,0,0,0,53,170,7,164,87,1,1,107,1,0,0,0,9,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0
5,Antioquia,05360, Itagui,Antioquia,Jorge Mario Alzate Maldonado,León Mario Bedoya López,273927,18388,14405,57,133,21,152,16219,2618,12,57,27,2,0,77,1,13025,7395,2958,163,7110,17626,0,0,0,0,0,0,0,3292,3210,0,6,24,6498,6,0,0,6,3,0,0,6259,21239,2073,12998,7563,39,53,5665,83,51,0,0,628,142,42,418,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7616,0,0,0
5,Antioquia,05361, Ituango,Antioquia,Jorge Mario Alzate Maldonado,Hernán Darío Álvarez Uribe,20273,18395,13488,117,89,18,110,20546,977,120,19,15,15,0,416,0,0,0,0,0,0,0,0,0,0,0,0,18,48,3030,799,0,13,56,3832,1,0,0,5,4,188,25,1377,4572,175,12491,5814,209,255,1013,37,35,713,4958,168,47,21,89,11,1,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,3,29,6069,78,4958,0
5,Antioquia,05364, Jardín,Antioquia,Jorge Mario Alzate Maldonado,William Enrique Rendón Agudelo,13596,1071,843,15,19,0,6,896,129,1,81,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,241,0,5,0,542,2,0,0,0,0,0,0,192,711,31,704,362,5,6,471,11,0,906,5993,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,5993,0
5,Antioquia,05368, Jericó,Antioquia,Jorge Mario Alzate Maldonado,Jorge Andrés Pérez Hernández,11939,481,380,2,1,1,6,358,125,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,58,0,2,0,164,0,0,0,0,0,0,0,22,68,1,390,203,0,0,74,0,0,232,1126,8,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,1126,0
5,Antioquia,05376, La Ceja,Antioquia,Jorge Mario Alzate Maldonado,Elkin Rodolfo Ospina Ospina,53993,7258,5757,59,140,37,53,6612,772,1,30,9,4,0,16,1,5017,3247,557,0,2347,6151,0,0,0,0,0,0,3,1318,356,0,10,0,1674,11,0,0,0,0,0,0,3221,10386,906,4648,2302,4,5,1912,18,352,1415,9837,69,18,4,38,4,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2307,0,9837,0
5,Antioquia,05380, La Estrella,Antioquia,Jorge Mario Alzate Maldonado,Jhonny Alexander García Yepes,64315,3640,3071,16,1079,14,32,3197,555,0,14,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,675,612,0,5,4,1292,2,0,0,60,49,12,10,530,1846,80,2444,1324,12,15,841,10,50,863,5746,58,11,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1340,0,5746,0
5,Antioquia,05390, La Pintada,Antioquia,Jorge Mario Alzate Maldonado,Cesar Augusto Zapata Pérez,6452,1214,1012,14,153,0,15,908,259,0,2,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242,59,0,2,22,284,0,0,0,0,0,0,0,167,588,20,696,312,8,10,139,0,0,336,2085,34,9,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,2085,0
5,Antioquia,05400, La Unión,Antioquia,Jorge Mario Alzate Maldonado,Hugo Botero López,19324,11677,9866,14,69,33,9,11555,646,2,13,6,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1122,219,0,8,0,1365,0,0,0,1,1,0,0,1060,3769,255,6152,3518,10,12,1393,9,22,695,5097,79,7,24,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3530,0,5097,0
5,Antioquia,05411, Liborina,Antioquia,Jorge Mario Alzate Maldonado,Oscar Alveiro Henao Pulgarín,9558,4737,4003,23,557,31,40,4574,329,1,11,22,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,982,237,0,3,1,1229,1,0,0,0,0,0,0,251,784,49,2238,1029,9,12,653,2,53,361,1884,60,20,8,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,1884,0
5,Antioquia,05425, Maceo,Antioquia,Jorge Mario Alzate Maldonado,Edgar Alirio González Agudelo,6696,2935,2255,70,717,257,17,2214,300,3,291,46,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,1009,0,7,5,2281,39,1,0,0,0,0,0,254,835,53,1445,620,9,12,321,1,0,659,6788,54,16,4,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,6788,0
5,Antioquia,05440, Marinilla,Antioquia,Jorge Mario Alzate Maldonado,Edgar Augusto Villegas Ramírez,55000,10927,8949,37,51,16,52,10463,861,24,17,3,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1571,458,0,4,72,1963,1,0,0,48,18,0,0,1026,3416,220,6624,3689,17,22,1344,39,96,2970,19609,127,31,8,63,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,3711,0,19609,0
5,Antioquia,05467, Montebello,Antioquia,Jorge Mario Alzate Maldonado,Ferdinando De Jesús Muñoz Álvarez,5950,2383,2037,6,16,0,9,2120,289,5,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,38,0,0,0,458,0,0,0,1,1,0,0,176,590,35,1988,1008,3,4,313,1,101,290,2379,13,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1012,0,2379,0
5,Antioquia,05483, Nariño,Antioquia,Jorge Mario Alzate Maldonado,Carlos Arturo Marín Londoño,17686,9826,8438,21,165,10,17,9701,558,16,11,1,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1529,201,0,4,69,1690,2,0,0,0,0,0,0,1092,3570,217,6332,2937,9,12,1123,9,37,734,4330,77,25,8,42,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2949,40,4330,0
5,Antioquia,05495, Nechí,Antioquia,Jorge Mario Alzate Maldonado,Miguel Enrique Franco Menco,27915,9925,6806,7,81,9,49,9929,146,3,5,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1842,372,0,4,65,2173,0,1,0,93,105,120,14,1288,4992,152,7387,4170,11,14,540,4,460,264,1998,60,13,7,32,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,119,4184,175,1998,0
5,Antioquia,05501, Olaya,Antioquia,Jorge Mario Alzate Maldonado,Ober De Jesús Hernández Acevedo,3310,502,322,1,82,0,7,395,169,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,99,0,3,1,224,0,0,0,0,0,0,0,59,208,12,207,92,2,3,21,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
5,Antioquia,05541, Peñol,Antioquia,Jorge Mario Alzate Maldonado,José Cirilo Henao Jaramillo,15802,4911,3729,8,134,92,3,4298,706,3,9,9,1,0,115,0,0,0,0,0,0,0,0,0,0,0,0,1,1,579,168,0,3,82,717,0,0,0,0,0,0,0,617,2121,177,2795,1574,4,5,396,1,24,457,3472,45,13,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,3472,0
5,Antioquia,05543, Peque,Antioquia,Jorge Mario Alzate Maldonado,Adalberto Valle David,11199,10736,9532,6,56,0,28,11224,285,6,28,0,6,0,245,0,0,0,0,0,0,0,0,0,0,0,0,10,6,561,147,0,6,2,714,1,0,0,0,0,33,10,886,2962,150,5897,3047,9,11,1127,0,1,244,1637,101,15,23,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3058,27,1637,0
5,Antioquia,05576, Pueblorrico,Antioquia,Jorge Mario Alzate Maldonado,Juan Fernando Ruiz Gallego,6793,502,377,10,6,0,7,453,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,0,0,0,130,0,0,0,0,0,0,0,84,324,15,274,130,0,0,156,6,26,219,1279,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,1279,0
5,Antioquia,05591, Puerto Triunfo,Antioquia,Jorge Mario Alzate Maldonado,Madeline Arias Giraldo,20893,6740,5282,7,38,18,38,6604,244,2,30,5,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,430,0,14,33,1389,0,0,0,0,0,0,0,505,1703,104,4469,2451,14,18,823,3,1,640,3731,35,5,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,3731,0
5,Antioquia,05604, Remedios,Antioquia,Jorge Mario Alzate Maldonado,Lucia Del Socorro Carvajal De Silvera,30613,6173,4664,19,168,64,30,5140,1118,15,31,8,21,0,27,1,3253,1523,1336,20,1710,4589,0,0,0,0,0,27,25,746,449,0,10,50,1166,6,0,0,57,50,45,33,728,2629,115,2297,1267,57,75,518,14,1,1187,7204,22,0,4,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,83,1341,112,7204,0
5,Antioquia,05607, Retiro,Antioquia,Jorge Mario Alzate Maldonado,Juan Camilo Botero Rendón,19507,2257,1882,9,27,9,7,2051,292,1,14,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,100,0,2,0,485,0,0,0,0,0,0,0,378,1263,64,1368,669,2,2,389,4,2,494,3533,10,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,3533,0
5,Antioquia,05615, Rionegro,Antioquia,Jorge Mario Alzate Maldonado,Andrés Julián Rendón Cardona,124219,15489,12824,90,382,24,50,15098,1080,10,114,16,17,0,110,1,10224,4989,1791,67,4715,11562,0,0,0,0,0,3,2,1658,558,0,17,39,2213,18,0,0,42,25,0,0,3126,10310,441,7702,4606,13,17,3785,32,85,0,0,746,84,35,481,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4623,0,0,0
5,Antioquia,05628, Sabanalarga,Antioquia,Jorge Mario Alzate Maldonado,Cesar Alonso Cuadros George,8191,5481,4379,53,269,9,9,5841,143,5,6,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,994,326,0,1,100,1226,0,0,0,0,0,0,0,421,1516,62,2052,1061,35,41,387,7,2,220,1014,58,13,6,36,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1103,0,1014,0
5,Antioquia,05631, Sabaneta,Antioquia,Jorge Mario Alzate Maldonado,Iván Alonso Montoya Urrego,53236,2837,2221,21,100,10,31,2440,445,0,27,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624,458,0,6,0,1094,0,0,0,7,5,0,0,494,1617,47,1365,699,5,7,530,7,30,0,0,30,8,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,706,0,0,0
5,Antioquia,05642, Salgar,Antioquia,Jorge Mario Alzate Maldonado,Carlos Emel Cuervo Cañola,17469,4617,2648,11,271,11,53,4203,521,1,7,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1247,239,0,2,37,1459,1,0,0,0,0,0,0,324,1074,49,2379,1118,9,12,298,1,5,0,0,22,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0
5,Antioquia,05647, San Andrés De Cuerq,Antioquia,Jorge Mario Alzate Maldonado,Eduar Rolando Pino Arango,6024,2296,1636,94,331,3,13,2019,290,13,2,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,10,24,428,245,0,3,66,615,2,0,0,0,0,0,0,281,1016,33,746,387,36,46,173,1,3,148,1077,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,1077,0
5,Antioquia,05649, San Carlos,Antioquia,Jorge Mario Alzate Maldonado,Luz Marina Marín Daza,16111,16058,13669,85,68,39,65,14766,2376,80,56,5,4,0,659,1,6554,3996,1898,0,2197,8091,0,0,0,0,0,3,0,2549,333,0,27,21,2902,5,0,0,6,4,0,0,3846,10045,784,14169,6478,22,29,5528,198,260,4027,21034,361,112,29,161,34,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,6506,0,21034,0
5,Antioquia,05652, San Francisco,Antioquia,Jorge Mario Alzate Maldonado,Serbulo De Jesús Guzmán Castrillón,5119,8683,7492,132,175,46,26,8978,579,53,239,9,5,0,216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1030,1245,0,8,10,2286,0,0,0,0,0,0,0,795,2088,140,5974,2829,9,12,2283,56,53,0,0,29,10,1,11,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2841,89,0,0
5,Antioquia,05656, San Jerónimo,Antioquia,Jorge Mario Alzate Maldonado,Donaldo Fernán Vivares Gallego,12811,885,669,1,4,3,9,684,190,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,77,0,1,0,242,0,0,0,0,0,0,0,171,607,24,428,216,2,3,243,0,16,226,1720,11,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,1720,0
5,Antioquia,05658, San José De La Mont,Antioquia,Jorge Mario Alzate Maldonado,John Alexander Yepes Restrepo,3401,620,505,5,187,0,8,589,80,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,33,0,1,0,169,0,0,0,0,0,0,0,68,260,13,236,117,30,33,73,0,0,58,502,7,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,502,0
5,Antioquia,05660, San Luis,Antioquia,Jorge Mario Alzate Maldonado,José Maximino Castaño Castaño,10929,22237,17946,37,35,25,40,22879,763,41,74,3,10,0,193,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2497,595,0,3,2,3100,1,0,0,0,0,0,0,623,1815,133,13158,6125,9,12,2721,138,109,2781,15584,136,32,7,83,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,6136,0,15584,0
5,Antioquia,05664, San Pedro De Los Mi,Antioquia,Jorge Mario Alzate Maldonado,Héctor Darío Pérez Piedrahita,27513,1867,1578,9,38,1,14,1669,220,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398,114,0,0,16,501,2,0,0,0,0,0,0,281,1024,29,885,494,9,11,293,2,8,132,688,24,4,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,688,0
5,Antioquia,05667, San Rafael,Antioquia,Jorge Mario Alzate Maldonado,Abad De Jesús Marín Arcila,12874,16686,14399,62,223,24,31,19737,1311,17,28,1,3,0,257,1,6577,7585,412,0,580,8577,0,0,0,0,0,1,0,2491,288,0,17,77,2719,7,0,0,6,3,0,0,2581,6852,516,12207,5468,6,8,4474,215,73,2047,10095,425,52,10,70,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,5476,0,10095,0
5,Antioquia,05670, San Roque,Antioquia,Jorge Mario Alzate Maldonado,Freddy Osvaldo Rodríguez Henao,16520,7263,5394,21,29,11,62,6968,554,7,4,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1548,283,0,3,0,1846,0,0,0,9,7,0,0,475,1604,71,5411,2683,27,35,379,10,67,644,4327,43,4,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2717,0,4327,0
5,Antioquia,05674, San Vicente Ferrer,Antioquia,Jorge Mario Alzate Maldonado,Roberto De Jesús Jaramillo Marín,16733,7418,5635,30,297,73,9,6965,455,1,4,9,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,138,0,2,0,1751,1,0,0,0,0,0,0,593,2120,109,4051,2018,6,7,279,0,18,231,1917,35,3,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,1917,0
5,Antioquia,05679, Santa Bárbara,Antioquia,Jorge Mario Alzate Maldonado,Mónica María Ocampo Restrepo,21754,3132,2464,5,7,1,17,2663,565,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4,201,119,0,0,10,357,0,0,0,6,3,0,0,259,940,54,1470,813,4,5,254,2,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,818,0,0,0
5,Antioquia,05686, Santa Rosa De Osos,Antioquia,Jorge Mario Alzate Maldonado,María Del Carmen Roldan Arango,36548,1946,1491,17,534,9,19,1692,407,1,5,0,0,0,9,1,3518,1943,958,0,1345,4246,0,0,0,0,0,4,2,274,154,0,1,1,441,0,0,0,14,8,50,17,1205,4516,300,1371,744,11,14,718,4,1,408,2416,161,18,9,125,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,758,0,2416,0
5,Antioquia,05690, Santo Domingo,Antioquia,Jorge Mario Alzate Maldonado,Liceth Astrid Márquez Vergara,10173,3066,2337,19,86,16,8,2557,623,3,9,3,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,359,100,0,1,0,469,1,0,0,0,0,0,0,256,937,55,1577,827,5,6,197,1,1,375,2477,10,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,2477,0
5,Antioquia,05697, El Santuario,Antioquia,Jorge Mario Alzate Maldonado,Luis Alexandri Ramírez Duque,27233,8487,7358,23,372,14,45,7666,941,3,8,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,82,0,0,0,437,0,0,0,1,1,0,0,650,2344,196,5751,3646,5,6,841,8,3,852,4165,92,20,6,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3652,0,4165,0
5,Antioquia,05736, Segovia,Antioquia,Jorge Mario Alzate Maldonado,Gustavo Alonso Tobón Vélez,41205,4838,3709,36,35,3,40,3814,1156,18,3,0,5,0,48,1,3075,2032,1333,47,1005,4417,0,0,0,0,0,21,24,486,334,0,6,22,809,0,0,0,19,12,264,180,771,2782,120,2549,1380,80,103,1161,24,2,2549,15174,87,12,0,68,4,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,2,192,1483,0,15174,0
5,Antioquia,05756, Sonson,Antioquia,Jorge Mario Alzate Maldonado,Obed De Jesús Zuluaga Henao,34696,14772,12605,55,152,34,53,14065,1142,39,125,24,7,0,60,1,3888,4007,263,0,507,4777,0,0,0,0,0,1,2,1742,570,0,13,1,2390,1,0,0,2,1,0,0,1695,5891,502,10871,5340,10,12,1902,10,31,1258,8080,126,41,11,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5352,0,8080,0
5,Antioquia,05761, Sopetrán,Antioquia,Jorge Mario Alzate Maldonado,Yeison Estiven Paniagua Gutiérrez,14936,1176,898,0,13,35,21,977,206,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,100,0,1,40,243,0,0,0,0,0,0,0,89,332,24,749,452,3,4,314,6,0,649,4164,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,4164,0
5,Antioquia,05789, Támesis,Antioquia,Jorge Mario Alzate Maldonado,Iván Alexander Zuluaga Zuluaga,14391,1065,734,3,50,2,11,887,267,1,1,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,132,0,1,30,317,0,0,0,0,0,0,0,65,239,17,390,201,4,5,203,4,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0
5,Antioquia,05790, Tarazá,Antioquia,Jorge Mario Alzate Maldonado,Gladis Rebeca Miguel Vides,45083,16608,14025,73,152,8,217,16540,1015,100,5,0,19,0,195,1,6990,5783,1319,46,2511,9659,0,0,0,0,0,19,37,2235,504,0,5,46,2833,5,0,0,183,123,190,145,1895,7221,296,14620,8108,151,187,1330,14,716,1459,10166,183,36,35,100,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,8295,0,10166,0
5,Antioquia,05792, Tarso,Antioquia,Jorge Mario Alzate Maldonado,Néstor Fernando Romero Villada,7955,311,252,0,112,0,3,167,151,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,37,0,0,7,97,0,0,0,0,0,0,0,11,37,2,134,58,2,2,81,1,0,196,1230,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1230,0
5,Antioquia,05809, Titiribí,Antioquia,Jorge Mario Alzate Maldonado,Santiago Andrés Ochoa Marín,14602,604,394,2,9,2,7,376,229,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,132,0,4,0,248,0,0,0,0,0,0,0,58,201,3,213,99,3,4,144,0,57,201,1248,12,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,1248,0
5,Antioquia,05819, Toledo,Antioquia,Jorge Mario Alzate Maldonado,Jhonny Alberto Marín Muñeton,6552,2619,1981,121,457,7,12,2477,256,3,2,2,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,24,509,123,0,0,28,610,0,0,0,0,0,68,24,210,732,47,1041,531,56,61,157,4,0,208,1049,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,592,68,1049,0
5,Antioquia,05842, Uramita,Antioquia,Jorge Mario Alzate Maldonado,Luis Alfredo Torres Arango,8221,5460,4689,13,79,1,11,5363,223,9,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,150,0,5,0,865,2,0,0,0,0,0,0,468,1614,76,3264,1706,1,1,616,3,1,0,0,50,22,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,0,0,0
