Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles 
23,Córdoba,23189, Ciénaga De Oro,Córdoba,Manuel De los Reyes Pacheco, Alejandro Javier Mejía Castaño,66703,2266,1667,6,12,1,34,2060,226,2,1,0,0,0,3
23,Córdoba,23300, Cotorra,Córdoba,Manuel De los Reyes Pacheco, Luis Alejandro Doria Llorente,15513,2079,1778,1,77,1,38,2014,102,0,0,0,0,0,1
23,Córdoba,23350, La Apartada,Córdoba,Manuel De los Reyes Pacheco,Nelys Piedad Romero De Aguas,15766,5061,3992,5,73,3,42,5126,155,1,3,0,0,0,19
23,Córdoba,23417, Lorica,Córdoba,Manuel De los Reyes Pacheco,Nancy Sofía Jattin Martínez,119838,3460,2604,15,97,1,31,3150,338,0,2,1,1,0,9
23,Córdoba,23419, Los Córdobas,Córdoba,Manuel De los Reyes Pacheco,Juan Carlos Yances Padilla,25208,4522,3671,0,6,0,16,4460,116,0,0,0,0,0,18
23,Córdoba,23464, Momil,Córdoba,Manuel De los Reyes Pacheco,Érika Patricia Díaz Mézquida,15074,757,591,11,59,1,0,665,73,1,0,1,0,0,3
23,Córdoba,23466, Montelíbano,Córdoba,Manuel De los Reyes Pacheco,Francisco Daniel Alean Martínez,85012,36868,31990,147,3002,39,64,37715,890,6,2,0,1,0,370
23,Córdoba,23555, Planeta Rica,Córdoba,Manuel De los Reyes Pacheco,Gilberto Ramiro Montes Villalba,68309,12669,10218,3,28,5,171,12133,745,3,7,0,0,0,13
23,Córdoba,23570, Pueblo Nuevo,Córdoba,Manuel De los Reyes Pacheco, Ovidio Miguel Hoyos Paternina,40129,4131,3485,15,31,2,7,4052,159,0,0,0,0,0,1
23,Córdoba,23574, Puerto Escondido,Córdoba,Manuel De los Reyes Pacheco,Cristilda María Marsiglia Hernández,30923,2432,2003,4,245,2,19,2345,130,0,0,0,0,0,4
23,Córdoba,23580, Puerto Libertador,Córdoba,Manuel De los Reyes Pacheco,Espedito Manuel Duque Cuadrado,50755,35304,29503,6,49,2,27,36320,411,75,1,0,1,0,16
23,Córdoba,23586, Purísima,Córdoba,Manuel De los Reyes Pacheco,Daniel Eduardo López Palencia,15142,882,676,1,30,1,0,828,54,1,0,0,0,0,0
23,Córdoba,23660, Sahagún,Córdoba,Manuel De los Reyes Pacheco, Baldomero José Villadiego Carrascal,90274,5448,4140,44,284,13,31,4954,542,1,6,0,0,0,8
23,Córdoba,23670, San Andrés De Sotav,Córdoba,Manuel De los Reyes Pacheco, Sergio Rafael Romero Basilio,45006,3111,2025,6,34,21,17,2907,229,0,0,0,0,0,1
23,Córdoba,23672, San Antero,Córdoba,Manuel De los Reyes Pacheco,Dennys Chica Fuentes,32526,830,601,1,49,2,21,691,130,0,0,0,0,0,1
23,Córdoba,23675, San Bernardo Del Vi,Córdoba,Manuel De los Reyes Pacheco, Elber Luis López López,35518,1684,1183,0,9,0,10,1579,113,0,3,0,0,0,0
23,Córdoba,23678, San Carlos,Córdoba,Manuel De los Reyes Pacheco, Víctor Manuel Valverde Pérez,27858,1840,1356,6,24,3,13,1764,124,0,0,0,0,0,2
23,Córdoba,23682, San José De Uré,Córdoba,Manuel De los Reyes Pacheco,Luis José González Acosta,11357,6135,4825,364,1576,1,4,6154,134,2,0,2,0,0,395
23,Córdoba,23686, San Pelayo,Córdoba,Manuel De los Reyes Pacheco,María Alejandra Forero Pareja,44530,6011,4354,1,2,5,58,5807,350,0,2,0,0,0,4
23,Córdoba,23807, Tierralta,Córdoba,Manuel De los Reyes Pacheco,Fabio Leonardo Otero Avilez,104817,44003,35097,18,235,8,386,44403,1311,44,5,0,5,0,57
23,Córdoba,23815, Tuchín,Córdoba,Manuel De los Reyes Pacheco, Norys Del Carmen Hernández Velásquez,39511,1175,1037,7,627,10,39,1003,141,0,0,0,0,0,1
23,Córdoba,23855, Valencia,Córdoba,Manuel De los Reyes Pacheco,José Ignacio Gómez Ramos,44946,25054,20596,4,44,2,151,25450,366,0,11,0,0,0,14
17,Caldas,17001, Manizales,Eje Cafetero,Omar Alonso Torres Sánchez,Octavio Cardona Leon,398830,32091,24673,298,471,69,1785,21530,10347,36,210,51,80,0,158
17,Caldas,17013, Aguadas,Eje Cafetero,Omar Alonso Torres Sánchez,Oscar Jonny Zapata Ortiz,21653,2553,1861,15,38,6,18,2123,553,9,16,3,2,0,11
17,Caldas,17042, Anserma,Eje Cafetero,Omar Alonso Torres Sánchez,Jennie De Jesús Betancur Calvo,33535,3066,2399,5,75,6,64,2463,768,4,17,3,2,0,20
17,Caldas,17050, Aranzazu,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge William Ruiz Ospina,11164,751,602,3,26,3,5,642,172,0,0,0,3,0,2
17,Caldas,17088, Belalcázar,Eje Cafetero,Omar Alonso Torres Sánchez,Jahir De Jesús Álvarez,10651,764,585,8,29,2,0,713,83,0,5,0,0,0,10
17,Caldas,17174, Chinchiná,Eje Cafetero,Omar Alonso Torres Sánchez,Sergio López Arias,51076,2323,1854,4,40,5,65,1922,416,0,1,1,0,0,28
17,Caldas,17272, Filadelfia,Eje Cafetero,Omar Alonso Torres Sánchez,German Zuluaga Duque,10713,410,290,4,27,1,8,207,206,0,0,0,0,0,3
17,Caldas,17380, La Dorada,Eje Cafetero,Omar Alonso Torres Sánchez,Diego Pineda Álvarez,77735,10011,7991,25,48,25,324,8887,1131,10,21,5,2,0,18
17,Caldas,17388, La Merced,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Quintero Álvarez,5281,653,508,1,177,1,2,596,103,0,1,2,0,0,13
17,Caldas,17433, Manzanares,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Enrique Botero,22947,2774,2066,7,5,8,32,2464,347,12,5,0,2,0,31
17,Caldas,17442, Marmato,Eje Cafetero,Omar Alonso Torres Sánchez,Julio Vargas Chica,9214,194,115,0,3,0,3,150,42,0,0,0,0,0,0
17,Caldas,17444, Marquetalia,Eje Cafetero,Omar Alonso Torres Sánchez,Luis Carlos Betancourt Florez,15006,7139,4672,12,30,12,11,7201,327,2,2,3,0,0,10
17,Caldas,17446, Marulanda,Eje Cafetero,Omar Alonso Torres Sánchez,Nicolás De Jesús Giraldo Gómez,3393,1172,934,43,303,1,8,1216,84,4,0,0,1,0,26
17,Caldas,17486, Neira,Eje Cafetero,Omar Alonso Torres Sánchez,Marino Murillo Franco,30963,629,472,4,14,2,19,477,143,0,2,0,0,0,6
17,Caldas,17495, Norcasia,Eje Cafetero,Omar Alonso Torres Sánchez,Wilmar Herrera Gallego,6272,2417,2127,163,858,7,46,2353,177,4,1,2,1,0,25
17,Caldas,17513, Pácora,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge William López Ramos,11399,509,397,7,4,0,4,402,116,2,4,0,1,0,5
17,Caldas,17524, Palestina,Eje Cafetero,Omar Alonso Torres Sánchez,Mauricio Jaramillo Martínez,17674,964,772,13,62,3,25,738,262,0,3,2,0,0,7
17,Caldas,17541, Pensilvania,Eje Cafetero,Omar Alonso Torres Sánchez,Jesús Iván Ospina Atehortua ,26347,13601,10521,745,1847,21,48,14173,762,11,26,22,3,0,1191
17,Caldas,17614, Riosucio,Eje Cafetero,Omar Alonso Torres Sánchez,Bernardo Arley Hernández Ayala,63045,7489,5499,65,126,12,163,6388,1239,10,69,1,53,0,60
17,Caldas,17616, Risaralda,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Camilo Gallego Hoyos,9362,1076,876,4,10,3,0,814,292,1,7,1,0,0,6
17,Caldas,17653, Salamina,Eje Cafetero,Omar Alonso Torres Sánchez,Luis Germán Noreña,16005,1500,1086,6,36,1,33,1223,346,5,12,3,1,0,18
17,Caldas,17662, Samaná,Eje Cafetero,Omar Alonso Torres Sánchez,Gloria Inés Ortiz Cardona,25789,28118,22696,52,339,32,86,30687,1011,56,20,14,8,0,196
52,Nariño,52022, Aldana,Nariño,Jaime Guerrero,Oscar Javier Quitiaquez ,5929,170,135,3,4,0,5,83,88,0,0,1,0,0,1
17,Caldas,17665, San José,Eje Cafetero,Omar Alonso Torres Sánchez,Norbey De Jesús Ospina Castaño,7588,724,589,3,169,4,4,645,112,0,1,0,0,0,12
17,Caldas,17777, Supía,Eje Cafetero,Omar Alonso Torres Sánchez,Omairo Ayala Cataño,27099,2314,1615,21,39,16,58,1702,681,1,18,0,1,0,21
17,Caldas,17867, Victoria,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Alberto Vargas Osorio,8224,661,516,1,2,6,46,516,131,0,4,0,1,0,8
17,Caldas,17873, Villamaría,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Alejandro Olguín Zuluaga,58481,2413,2043,38,551,4,34,2232,174,5,8,5,1,0,30
17,Caldas,17877, Viterbo,Eje Cafetero,Omar Alonso Torres Sánchez,Alba Luz Escobar De López,12414,827,643,3,7,1,4,726,101,0,2,0,0,0,5
63,Quindío,63001, Armenia,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Mario Alvarez Morales,299712,34169,27693,194,2263,127,930,29566,5296,48,86,66,111,0,143
63,Quindío,63111, Buenavista,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Arturo Vergara Botero,2779,512,412,0,33,0,0,510,0,0,0,0,0,0,4
63,Quindío,63130, Calarca,Eje Cafetero,Omar Alonso Torres Sánchez,Yenny Alexandra Trujillo Álzate,78385,7571,6396,25,3044,21,89,7195,681,3,9,8,7,0,61
63,Quindío,63190, Circasia,Eje Cafetero,Omar Alonso Torres Sánchez,Carlos Alberto Duque Naranjo,30394,2027,1697,8,125,2,39,1935,107,0,2,1,0,0,7
63,Quindío,63212, Córdoba,Eje Cafetero,Omar Alonso Torres Sánchez,Guillermo Andrés Valencia Henao,5286,750,651,3,4,0,4,673,76,0,1,0,1,0,5
63,Quindío,63272, Filandia,Eje Cafetero,Omar Alonso Torres Sánchez,José Roberto Murillo Zapata,13520,1038,797,2,52,4,3,987,50,0,0,0,0,0,2
63,Quindío,63302, Génova,Eje Cafetero,Omar Alonso Torres Sánchez,Andrés Alberto Campuzano Castro,7631,2017,1696,18,281,1,26,1791,282,0,7,0,1,0,37
63,Quindío,63401, La Tebaida,Eje Cafetero,Omar Alonso Torres Sánchez,Rosa Patricia Buitrago Giraldo ,44187,4699,4241,19,628,4,52,4574,94,8,3,3,2,0,11
63,Quindío,63470, Montenegro,Eje Cafetero,Omar Alonso Torres Sánchez,Álvaro Hernández Gutiérrez,41578,4867,3965,16,314,10,30,4705,192,14,4,0,0,0,1
63,Quindío,63548, Pijao,Eje Cafetero,Omar Alonso Torres Sánchez,Edinson Aldana Martínez,6040,2035,1760,41,21,6,28,1726,297,7,0,3,2,0,81
63,Quindío,63594, Quimbaya,Eje Cafetero,Omar Alonso Torres Sánchez,Jaime Andrés Pérez Cotrino,35118,4108,3475,38,300,3,73,3827,432,5,2,1,0,0,23
63,Quindío,63690, Salento,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Miguel Galvis Bedoya,7103,880,695,6,69,1,3,813,89,0,2,1,2,0,3
66,Risaralda,66001, Pereira,Eje Cafetero,Omar Alonso Torres Sánchez,Juan Pablo Gallo Maya,474335,76760,61627,579,1609,215,1853,63283,15627,47,228,145,144,0,317
66,Risaralda,66045, Apía,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge Humberto Arboleda Hincapie,19271,2245,1590,14,146,4,8,1805,478,1,1,3,1,0,4
66,Risaralda,66075, Balboa,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge Iván Pulgarín Montoya,6328,1137,903,1,11,1,5,1100,47,0,1,0,2,0,0
66,Risaralda,66088, Belén De Umbría,Eje Cafetero,Omar Alonso Torres Sánchez,Aníbal Gustavo Hoyos Franco,27727,2348,1783,14,108,6,51,1735,666,3,3,0,0,0,9
66,Risaralda,66170, Dosquebradas,Eje Cafetero,Omar Alonso Torres Sánchez,Fernando José Muñoz Duque,202795,8410,7299,39,2696,21,114,8078,322,1,9,0,13,0,11
66,Risaralda,66318, Guática,Eje Cafetero,Omar Alonso Torres Sánchez,Fredy Alexander Bayer Villegas,15217,3333,2512,100,254,1,17,3087,325,2,11,1,5,0,42
66,Risaralda,66383, La Celia,Eje Cafetero,Omar Alonso Torres Sánchez,Adrián Serna Marín,8568,998,825,42,335,3,5,910,124,0,2,3,0,0,8
66,Risaralda,66400, La Virginia,Eje Cafetero,Omar Alonso Torres Sánchez,Javier Antonio Ocampo López,32192,4354,3648,15,1050,34,40,4062,515,0,4,1,9,0,73
66,Risaralda,66440, Marsella,Eje Cafetero,Omar Alonso Torres Sánchez,German Darío Gómez Fernández,23707,1250,997,3,15,7,28,1150,103,0,1,1,1,0,5
66,Risaralda,66456, Mistrató,Eje Cafetero,Omar Alonso Torres Sánchez,Francisco Javier Medina Carvajal,16454,2355,1910,71,296,2,77,1912,393,2,1,1,1,0,52
66,Risaralda,66572, Pueblo Rico,Eje Cafetero,Omar Alonso Torres Sánchez,Rubén Darío Ruiz Acevedo,13630,7362,6056,652,698,4,31,7300,311,0,10,0,6,0,93
66,Risaralda,66594, Quinchía,Eje Cafetero,Omar Alonso Torres Sánchez,Jorge Alberto Uribe Flórez,33885,7007,5141,21,1300,23,32,6389,879,2,8,9,10,0,40
66,Risaralda,66682, Santa Rosa De Cabal,Eje Cafetero,Omar Alonso Torres Sánchez,Henry Arias Mejía,72634,4825,4105,33,428,21,25,4724,208,8,13,8,3,0,1
66,Risaralda,66687, Santuario,Eje Cafetero,Omar Alonso Torres Sánchez,Everardo Ochoa Pareja,15786,3391,2932,7,1074,14,53,3338,258,1,0,1,1,0,66
47,Magdalena,47001, Santa Marta,Magdalena,Carlos Alejandro Ortiz Ruiz,Rafael Alejandro Martinez,499391,252176,172405,738,3283,1585,7433,220179,36741,162,468,252,36,0,149
47,Magdalena,47030, Algarrobo,Magdalena,Carlos Alejandro Ortiz Ruiz,Maribel Andrade Zambrano,12741,5339,4107,1,60,16,31,5341,228,0,3,3,0,0,19
47,Magdalena,47053, Aracataca,Magdalena,Carlos Alejandro Ortiz Ruiz,Pedro Javier Sánchez Rueda ,40386,13148,10144,44,352,42,89,12941,716,2,8,4,1,0,374
47,Magdalena,47058, Ariguaní,Magdalena,Carlos Alejandro Ortiz Ruiz,Rivelino De Jesús Mendoza Balllestas ,32409,4087,2722,5,76,23,23,3705,450,2,4,1,0,0,3
47,Magdalena,47161, Cerro San Antonio,Magdalena,Carlos Alejandro Ortiz Ruiz,Edgard De Jesús Fernández Lafaurie,7768,1652,1326,0,74,1,3,1551,90,0,1,0,0,0,15
47,Magdalena,47170, Chivolo,Magdalena,Carlos Alejandro Ortiz Ruiz,Hernán Julio Barrios Orozco,15848,5168,4223,4,671,6,61,5208,251,0,2,2,0,0,31
47,Magdalena,47189, Ciénaga,Magdalena,Carlos Alejandro Ortiz Ruiz,Edgardo De Jesús Pérez Díaz,104908,19344,15052,35,276,89,103,18587,1662,8,5,2,6,0,23
47,Magdalena,47205, Concordia,Magdalena,Carlos Alejandro Ortiz Ruiz,Pedro Jesús Ospino Castro ,9296,1456,842,1,25,1,0,1469,33,0,1,5,0,0,1
47,Magdalena,47245, El Banco,Magdalena,Carlos Alejandro Ortiz Ruiz,Víctor Rangel López,55801,8404,6427,9,245,4,41,7999,487,0,11,0,0,0,6
47,Magdalena,47258, El Piñon,Magdalena,Carlos Alejandro Ortiz Ruiz,Magueth Amparo Montero Meriño,16729,8058,6139,18,751,8,27,8539,328,0,3,35,0,0,299
47,Magdalena,47268, El Retén,Magdalena,Carlos Alejandro Ortiz Ruiz,John Sneider Vargas Lara ,21494,7618,6331,2,1236,30,2,8086,219,0,8,27,0,0,105
47,Magdalena,47288, Fundación,Magdalena,Carlos Alejandro Ortiz Ruiz,Mallath Paola Martínez Cantillo,57456,36116,25627,3,264,41,51,37558,1114,3,37,5,7,0,52
47,Magdalena,47318, Guamal,Magdalena,Carlos Alejandro Ortiz Ruiz,Elkin Méndez Posteraro ,27761,1047,660,0,93,0,9,790,303,0,3,1,0,0,2
47,Magdalena,47460, Nueva Granada,Magdalena,Carlos Alejandro Ortiz Ruiz,Oscar Enrique Ruiz Bohórquez,20661,863,634,0,0,15,20,762,100,0,0,0,0,0,3
47,Magdalena,47541, Pedraza,Magdalena,Carlos Alejandro Ortiz Ruiz,Gustavo Aquileo Osorio Osorio ,8092,2599,1333,2,378,4,0,2572,43,0,0,0,0,0,12
47,Magdalena,47545, Pijiño Del Carmen,Magdalena,Carlos Alejandro Ortiz Ruiz,Orlando Machado Machado ,16186,564,291,0,30,0,0,533,32,0,2,1,0,0,8
47,Magdalena,47551, Pivijay,Magdalena,Carlos Alejandro Ortiz Ruiz,Eduardo Enrique Villa Mozo,33572,20571,16880,10,1507,36,62,21257,791,0,8,140,0,0,700
47,Magdalena,47555, Plato,Magdalena,Carlos Alejandro Ortiz Ruiz,Jairo Antonio Molina De Arco,59814,21435,18383,31,55,317,74,21057,939,5,19,11,4,0,28
47,Magdalena,47570, Puebloviejo,Magdalena,Carlos Alejandro Ortiz Ruiz,Wilfrido Rafael Ayala Moreno,31697,5529,3542,2,23,2,0,5741,186,0,0,0,0,0,0
47,Magdalena,47605, Remolino,Magdalena,Carlos Alejandro Ortiz Ruiz,José De Jesús Nolasco Hernández,8047,11507,9257,6,198,32,10,11922,406,0,1,5,0,0,1518
47,Magdalena,47660, Sabanas De San Ange,Magdalena,Carlos Alejandro Ortiz Ruiz,Shirley Patricia Pimenta Martínez ,17321,12450,9783,1,614,7,25,12535,205,0,7,83,0,0,126
47,Magdalena,47675, Salamina,Magdalena,Carlos Alejandro Ortiz Ruiz,José Nicolás Díaz Marchena ,6875,3333,2815,0,42,5,0,3274,118,0,1,1,0,0,8
47,Magdalena,47692, San Sebastián De Bu,Magdalena,Carlos Alejandro Ortiz Ruiz,Edgar Iturriago Fuentes,17539,451,345,1,7,14,5,322,155,0,0,0,0,0,0
47,Magdalena,47703, San Zenón,Magdalena,Carlos Alejandro Ortiz Ruiz,Alberto Martínez Martínez ,9154,309,172,1,8,0,9,129,178,0,0,0,0,0,1
47,Magdalena,47707, Santa Ana,Magdalena,Carlos Alejandro Ortiz Ruiz,Lourdes Del Rosario Chicre Campo ,26584,1081,663,1,22,0,18,913,191,0,2,0,0,0,22
47,Magdalena,47720, Santa Bárbara De Pi,Magdalena,Carlos Alejandro Ortiz Ruiz,Ricardo Lucio Andrade Martínez ,12935,584,471,0,32,3,4,533,61,0,2,0,0,0,0
47,Magdalena,47745, Sitionuevo,Magdalena,Carlos Alejandro Ortiz Ruiz,José Manuel Gómez Meléndez,32454,7190,5460,1,99,51,20,6955,407,0,0,0,0,0,739
47,Magdalena,47798, Tenerife,Magdalena,Carlos Alejandro Ortiz Ruiz,Miguel Mercado Botero,12224,4195,3492,8,1001,52,20,4313,129,0,5,15,0,0,59
47,Magdalena,47960, Zapayán,Magdalena,Carlos Alejandro Ortiz Ruiz,Manuel De La Cruz Pacheco,8869,2938,1802,2,181,39,19,2913,83,0,1,5,0,0,9
47,Magdalena,47980, Zona Bananera,Magdalena,Carlos Alejandro Ortiz Ruiz,Olmes De Jesús Echeverría De La Rosa ,61372,23089,14580,4,1050,336,98,23410,1054,0,6,11,1,0,99
5,Antioquia,5579, Puerto Berrío,Magdalena Medio,Amparo Chicue Cristancho,Jaime Andrés Cañas Morales,48553,4195,3229,19,65,16,97,3415,792,18,6,3,14,0,32
91,Amazonas,91430, La Victoria,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Corregimiento,1127,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,Antioquia,5585, Puerto Nare,Magdalena Medio,Amparo Chicue Cristancho,Diana Carolina Duque Cano,19025,2204,1721,0,11,3,19,2038,166,0,3,1,0,0,2
5,Antioquia,5893, Yondó,Magdalena Medio,Amparo Chicue Cristancho,Gibert Cartagena Rojas,19365,4977,4059,9,200,8,15,4865,256,3,11,1,2,0,11
13,Bolívar,13042, Arenal,Magdalena Medio,Amparo Chicue Cristancho,José Luis Pacheco Escrivá,19743,5407,3992,18,73,5,20,5505,97,10,12,0,1,0,5
13,Bolívar,13160, Cantagallo,Magdalena Medio,Amparo Chicue Cristancho,Herlides Arango Espalza,9556,1953,1553,3,15,4,0,1911,55,14,15,1,5,0,6
13,Bolívar,13473, Morales,Magdalena Medio,Amparo Chicue Cristancho,Rodolfo Díaz Díaz,21828,7451,6203,10,86,1,54,7328,169,8,36,4,5,0,23
13,Bolívar,13580, Regidor,Magdalena Medio,Amparo Chicue Cristancho,Jadimir Gutiérrez Franco,10887,3482,2284,5,109,5,0,3596,59,2,2,2,0,0,0
13,Bolívar,13600, Río Viejo,Magdalena Medio,Amparo Chicue Cristancho,Onel Jiménez Pimienta,18670,3947,3373,6,57,3,4,3927,82,4,15,0,0,0,4
13,Bolívar,13670, San Pablo,Magdalena Medio,Amparo Chicue Cristancho,Manuel José Rudas Rudas,34795,28487,24440,76,136,12,115,29276,456,36,89,1,7,0,210
13,Bolívar,13688, Santa Rosa Del Sur,Magdalena Medio,Amparo Chicue Cristancho,Delmer Augusto Bustos Uribe,43955,17938,14464,111,429,74,74,18371,309,27,62,11,7,0,74
13,Bolívar,13744, Simití,Magdalena Medio,Amparo Chicue Cristancho,Jesús Alberto Ramírez Cardona,20902,7808,6305,72,539,50,31,7393,252,22,89,12,8,0,41
20,Cesar,20310, González,Magdalena Medio,Amparo Chicue Cristancho,José Emilio Osorio Rocha,6593,949,734,14,59,3,0,779,63,0,143,3,0,0,4
20,Cesar,20614, Río De Oro,Magdalena Medio,Amparo Chicue Cristancho,Carlos Alveiro Meneses Pérez,13946,2004,1573,29,61,5,22,1837,223,0,67,0,0,0,4
20,Cesar,20710, San Alberto,Magdalena Medio,Amparo Chicue Cristancho,Pedro Rafael Guevara Chogo,25603,3144,2526,30,151,12,51,2857,297,3,31,4,0,0,23
68,Santander,68081, Barrancabermeja,Magdalena Medio,Amparo Chicue Cristancho,Darío Echeverri Serrano,191616,64914,52352,273,1401,110,481,64456,5026,21,56,25,26,0,219
68,Santander,68190, Cimitarra,Magdalena Medio,Amparo Chicue Cristancho,Mario Fernando Pinzón Sierra,47096,4805,3617,14,142,15,147,4768,549,3,11,11,3,0,105
68,Santander,68385, Landázuri,Magdalena Medio,Amparo Chicue Cristancho,Milton Téllez Hernández,15418,3044,2173,0,159,3,0,3036,92,2,0,0,3,0,3
68,Santander,68573, Puerto Parra,Magdalena Medio,Amparo Chicue Cristancho,Elvinia Zarrazola Gómez,7768,2683,2252,6,418,1,15,2658,85,0,0,0,0,0,5
68,Santander,68575, Puerto Wilches,Magdalena Medio,Amparo Chicue Cristancho,José Elías Muñoz Pérez,31501,6382,4820,9,151,9,32,6011,333,1,12,5,1,0,86
68,Santander,68655, Sabana De Torres,Magdalena Medio,Amparo Chicue Cristancho,Sneyder Augusto Pinilla Álvarez,18325,4296,3644,9,72,2,60,3837,596,8,3,4,0,0,4
50,Meta,50001, Villavicencio,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Wilmar Orlando Barbosa Rozo,506012,149482,120558,1139,3454,618,12436,120608,25837,185,731,276,435,0,1524
50,Meta,50006, Acacías,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Víctor Orlando Gutiérrez Jiménez,72048,14957,12714,47,131,38,355,14119,1010,6,23,3,5,0,125
50,Meta,50110, Barranca De Upía,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Fredy Enrique Castro Gómez,4097,1218,1040,2,22,2,33,1120,66,0,4,1,25,0,17
50,Meta,50124, Cabuyaro,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Luis Felipe Piñeros Rojas,4078,645,544,0,9,4,29,597,49,1,0,0,1,0,2
50,Meta,50150, Castilla La Nueva,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,William Medina Caro,10194,1293,1129,2,3,1,21,1183,134,0,7,0,0,0,5
50,Meta,50223, San Luis De Cubarra,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Ingriht Xisley Acosta Carvajal,6107,1870,1595,5,30,4,38,1753,147,15,18,0,1,0,43
50,Meta,50226, Cumaral,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Miguel Antonio Caro Blanco,18270,5136,4312,20,133,16,78,4945,352,2,6,6,3,0,8
50,Meta,50245, El Calvario,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jeasson Julián Velásquez Molano,2235,96,84,0,13,1,0,78,19,0,0,0,0,0,1
50,Meta,50251, El Castillo,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Eliecer Urrea Moreno,6244,4309,3471,32,76,3,83,3954,262,14,13,7,1,0,148
50,Meta,50270, El Dorado,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Oscar Olaya López,3445,2736,2170,37,67,5,32,2636,149,12,21,3,0,0,13
50,Meta,50287, Fuente De Oro,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jesús Antonio Londoño Zapata,13698,2827,2349,30,18,4,71,2390,289,3,1,0,1,0,136
50,Meta,50313, Granada,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Juan Carlos Mendoza Rendón,64695,19787,17276,60,69,22,474,18127,1319,28,21,2,24,0,272
50,Meta,50318, Guamal,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Cristóbal Enrique Lozano Caicedo,9449,1360,1089,12,325,45,52,1181,235,4,7,3,0,0,26
50,Meta,50325, Mapiripán,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Alexander Mejía Buitrago,18091,5331,3167,8,85,1,23,6031,111,6,12,0,10,0,47
50,Meta,50330, Mesetas,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,William Hurtado Eslava,11405,2511,2099,31,102,4,89,1992,427,52,5,2,12,0,12
50,Meta,50350, La Macarena,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Ismael Medellín Dueñas,34787,2338,2029,16,106,0,37,2029,253,63,2,0,17,0,22
50,Meta,50370, Uribe,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jaime Pacheco García,16934,1403,1089,20,12,2,89,1067,221,80,3,1,11,0,18
50,Meta,50400, Lejanías,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Rene Bernardo Galindo Guerrero,9342,3426,2984,40,8,0,61,3102,260,12,8,0,2,0,20
50,Meta,50450, Puerto Concordia,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Luis Roberto Gonzáles Sánchez,22000,4148,3455,8,29,0,72,3927,217,4,1,0,4,0,50
50,Meta,50568, Puerto Gaitán,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,José Alexander Fierro Guayara,18792,2869,2268,7,41,4,109,2724,169,16,5,1,27,0,56
50,Meta,50573, Puerto López,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Víctor Manuel Bravo Rodríguez,34283,5107,4217,19,86,13,114,4809,331,2,12,9,11,0,111
50,Meta,50577, Puerto Lleras,Meta Y Llanos Orientales,Carlos Arturo Pardo Alezones,Jhon Kennedy Triana Osmas,9593,2968,2335,64,43,2,74,2475,382,8,3,0,2,0,104
